"Sample","YrBP","Abies","Cupressaceae","Larix","Picea","Pinus","Tsuga","Acer","Alnus","Betula","Carya","Corylus","Fagus","Fraxinus","Ostrya.Carpinus","Quercus","Tilia","Ulmus","Ambrosia","Artemisia","Asteraceae","Amarantaceae","Poaceae"
"Croo30",2900,0,0,0,0.0107198889119805,0.719873502141973,0.0468110515236988,0.0164591442253942,0.00947019735496031,0.157797516738126,0.00170870777647767,0.000952524987197958,0,0.00451808354396439,0,0.0139555610613866,0,0.00911797826811884,0.00487892866446278,0.00235721287094132,0,0.00137970193131738,0
"Croo31",3000,0,0,0,0.015055125122021,0.723506336643938,0.0484917061940197,0.0126347962174405,0.0102471671225736,0.151666604323856,0.00320530533296491,0.000801326333241227,0,0.0057630096373941,0,0.0115096693699314,0,0.00847443924652881,0.00496168330415288,0.00208017848545582,0,0.00160265266648245,0
"Croo32",3100,0,0,0,0.0183137100957411,0.731341420201403,0.0495032685732305,0.0107832817764993,0.0116636225945898,0.14201553502399,0.00443339166743422,0.00110834791685855,0,0.00629795117391512,0,0.00839051777916407,0,0.00670202643630127,0.00518960325705657,0.00204062767009901,0,0.00221669583371711,0
"Croo33",3200,0.000479093188721942,0,0,0.0202087517951169,0.746211109288046,0.0513822199777288,0.00920939755152716,0.0123400222641314,0.124760887816149,0.00492642422817573,0.00123160605704393,0,0.00642484237045505,0,0.00698242823461794,0,0.005008220700799,0.00519323631341112,0.00269945491126651,0,0.00246321211408786,0.000479093188721942
"Croo34",3300,0.00101975378728146,0,0,0.0206372946650473,0.758880011591484,0.0529717883914628,0.00840488665543958,0.01236002298195,0.110353526453871,0.00483834526387718,0.00120958631596929,0,0.00628731563758047,0,0.00703024357530553,0,0.00402686675615697,0.00507772932161117,0.00346370218374313,0,0.00241917263193859,0.00101975378728146
"Croo35",3400,0.00171385600111925,0,0,0.0196437543317012,0.771432646078182,0.0545332702220108,0.00824917935943135,0.0117146756184348,0.0964293471438569,0.00414348180809812,0.00103587045202453,0,0.00585733780921738,0,0.00856928000559627,0,0.00360665445370341,0.00482146735719285,0.00446358245426304,0,0.00207174090404906,0.00171385600111925
"Croo36",3500,0.00229680021918703,0,0,0.0171146559155967,0.777900282509201,0.0553186099664676,0.00908131249856872,0.0104360320143944,0.0897542412038932,0.00292121578801018,0.000730303947002545,0,0.00521801600719721,0,0.0114840010959351,0,0.00417550427578308,0.00448771206019466,0.0053239043853766,0,0.00146060789400509,0.00229680021918703
"Croo37",3600,0.00277454829342814,6.41997897456886e-05,0,0.0140527517460861,0.784733514537592,0.0550816869966848,0.00993650937571606,0.00914387088747141,0.0830616711257603,0.00163688767594334,0.00066602107796859,0,0.00441143596937148,0,0.0156061357902743,0,0.00457104435912804,0.00445161257860547,0.00595831850584212,0,0.000818443837971672,0.00303134745241089
"Croo38",3700,0.00263296130325099,0.000382998569932759,0,0.00975493460101289,0.790773728015721,0.0505184036524587,0.0105946004774767,0.00824151585117144,0.078614661814402,0.00053030019750283,0.00166456932910674,0,0.00316326150075382,0,0.0235057679044395,0,0.0040820170042522,0.00571167644090743,0.0053984976558777,0,0.000265150098751415,0.00416495558298203
"Croo39",3800,0.00213047413493003,0.00074277945418974,0,0.00639142240479009,0.793788252303719,0.0449068203584513,0.0108480991299285,0.00797484554080876,0.0775201170455184,0,0.00297111781675896,0,0.00213047413493003,0,0.0307074159377731,0,0.00319571120239504,0.00732993031425821,0.00426094826986006,0,0,0.00510159195168899
"Croo40",3900,0.00143424075750191,0.00107437742481016,0,0.00430272227250574,0.793980358877104,0.0394207705382422,0.0107489868213667,0.00824036863905463,0.0791805541161158,0,0.00429750969924064,0,0.00143424075750191,0,0.0361793942573839,0,0.00215136113625287,0.00895488273117304,0.00286848151500383,0,0,0.00573175045674255
"Croo41",4000,0.000738007380073801,0.00140597539543058,0,0.0022140221402214,0.794172465450489,0.0339347207180332,0.0106498745128049,0.0085058917373005,0.0808409911867133,0,0.00562390158172232,0,0.000738007380073801,0,0.0416513725769947,0,0.0011070110701107,0.0105798351480879,0.0014760147601476,0,0,0.00636190896179612
"Croo42",4100,4.59340692991992e-05,0.00173559203377841,0,0.000137802207897598,0.794363424167171,0.0284814506145922,0.0105513544105681,0.00876982830749046,0.0824915069735694,0,0.00694236813511365,0,4.59340692991992e-05,0,0.0470906552585131,0,6.89011039487988e-05,0.0121950783057481,9.18681385983984e-05,0,0,0.00698830220441285
"Croo43",4200,0,0.00150525839601907,0,0,0.807043336162917,0.02574455716053,0.0104547699397357,0.00918671480432021,0.0776260391703994,0,0.00744425314769759,0,0,0,0.0437256190803611,0,0.00023720326060355,0.0110112152933406,0,0,0,0.00602103358407629
"Croo44",4300,0,0.00110492371622677,0,0,0.827150062741708,0.021974794068337,0.0103118405333967,0.00982063318984258,0.0697291894701657,0,0.00810199310094313,0,0,0,0.0378112531828675,0,0.000613716372672678,0.00896189875893272,0,0,0,0.00441969486490706
"Croo45",4400,0,0.000704589036434459,0,0,0.8472567893205,0.018205030976144,0.0101689111270576,0.0104545515753649,0.061832339769932,0,0.00875973305418867,0,0,0,0.0318968872853739,0,0.000990229484741806,0.00691258222452483,0,0,0,0.00281835614573784
"Croo46",4500,0,0.000255387500126014,0,0,0.863398458138377,0.0129881047869716,0.0116105010541966,0.0130832157880178,0.0531146194328534,0.000580874700486483,0.0087762272519986,0,0,0,0.0273277300930144,0,0.00288985163492025,0.00437260491804694,0.000580874700486483,0,0,0.00102155000050405
"Croo47",4600,0,0,0,0,0.871278058793777,0.00982259115166061,0.0127538975325431,0.0149652582394297,0.048187192527629,0.00102853341755382,0.00863976386232777,0,0,0,0.0251478222280882,0,0.00426842754199431,0.00287992128744259,0.00102853341755382,0,0,0
"Croo48",4700,0,0,0,0,0.86690121333158,0.00914963315956694,0.0138461450129013,0.0162725511481954,0.0482847321587787,0.00142458359772568,0.0081478106219986,0,0,0,0.0265572371667825,0,0.00527557333074539,0.00271593687399953,0.00142458359772568,0,0,0
"Croo49",4800,0,0,0,0,0.861357757427498,0.00829730401368055,0.0152295216470564,0.0179282917166147,0.0484082701380949,0.00192619754058684,0.00752473148470908,0,0,0,0.0283423195122041,0,0.00655116515073198,0.00250824382823636,0.00192619754058684,0,0,0
"Croo50",4900,0,0,0,0,0.855814301523416,0.00744497486779415,0.0166128982812115,0.0195840322850341,0.0485318081174112,0.00242781148344799,0.00690165234741956,0,0,0,0.0301274018576257,0,0.00782675697071858,0.00230055078247319,0.00242781148344799,0,0,0
"Croo51",5000,0,0.000204604278275459,0,0.000716114973964106,0.849217752481689,0.00679449306117804,0.0168309922871913,0.0201069674467173,0.0508087678517435,0.00258065316579766,0.00620147320658742,0,0,0.000409208556550917,0.0323277653238935,0.000306906417413188,0.00864188576939678,0.0022717620138046,0.00258065316579766,0,0,0
"Croo52",5100,0,0.00107018345414058,0,0.00374564208949203,0.830827101405102,0.00550576293206901,0.0153788909875765,0.0194769491245856,0.0602293853822514,0.00236616385684709,0.00430896037897732,0,0,0.00214036690828116,0.0385720815573097,0.00160527518121087,0.00990056930484383,0.00250650358046635,0.00236616385684709,0,0,0
"Croo53",5200,0,0.00205047740463051,0,0.0071766709162068,0.814106820248322,0.00467780977028382,0.0127092681143412,0.0175365391317225,0.0708069715973816,0.00175155491043554,0.00262733236565331,0,0,0.00410095480926103,0.0443212166116495,0.00307571610694577,0.0103808582428829,0.00292625485984828,0.00175155491043554,0,0,0
"Croo54",5300,0,0.00294198931968726,0,0.0102969626189054,0.801685302516835,0.00435296410864922,0.00958655820572474,0.0149401920445636,0.0803645274534646,0.000940649859307974,0.00141097478896196,0,0,0.00588397863937451,0.0486530294792037,0.00441298397953089,0.0101769228771421,0.00341231424934124,0.000940649859307974,0,0,0
"Croo55",5400,0,0.003833501234744,0,0.013417254321604,0.789263784785348,0.00402811844701462,0.00646384829710826,0.0123438449574047,0.0899220833095476,0.00012974480818041,0.000194617212270615,0,0,0.007667002469488,0.0529848423467579,0.005750251852116,0.00997298751140124,0.00389837363883421,0.00012974480818041,0,0,0
"Croo56",5500,0,0.00397614314115308,0,0.0139165009940358,0.78727634194831,0.00397614314115308,0.00596421471172962,0.0119284294234592,0.0914512922465209,0,0,0,0,0.00795228628230616,0.0536779324055666,0.00596421471172962,0.0099403578528827,0.00397614314115308,0,0,0,0
"Croo57",5600,0,0.00335884237951288,0,0.0120461373779259,0.78983208248482,0.00887243432249926,0.00735977596631622,0.0121078504859547,0.0877001805155072,0,0.000870567148892587,0,0.000290189049630862,0.00845881905681093,0.0502775859671485,0.00503826356926932,0.00868729499841306,0.0039392204787746,0.000870567148892587,0,0,0.000290189049630862
"Croo58",5700,0,0.00245104714180669,0,0.00929560264835262,0.793590524450277,0.0160728625303613,0.00941207192894356,0.0123717049896244,0.0821838397346048,0,0.00215081295608757,0,0.00071693765202919,0.00920372019578853,0.0452770764988866,0.00367657071271004,0.00684455550654592,0.00388492244586507,0.00215081295608757,0,0,0.00071693765202919
"Croo59",5800,0,0.00154325190410051,0,0.00654506791877931,0.797348966415733,0.0232732907382233,0.0114643678915709,0.0126355594932941,0.0766674989537024,0,0.00343105876328255,0,0.00114368625442752,0.00994862133476612,0.0402765670306247,0.00231487785615077,0.00500181601467879,0.00383062441295554,0.00343105876328255,0,0,0.00114368625442752
"Croo60",5900,0,0.000635456666394328,0,0.00379453318920599,0.80110740838119,0.0304737189460854,0.0135166638541982,0.0128994139969639,0.0711511581727999,0,0.00471130457047753,0,0.00157043485682584,0.0106935224737437,0.0352760575623628,0.000953184999591492,0.00315907652281166,0.00377632638004602,0.00471130457047753,0,0,0.00157043485682584
"Croo61",6000,0,0,0,0.00186915887850467,0.803738317757009,0.0355140186915888,0.0149532710280374,0.0130841121495327,0.0672897196261682,0,0.00560747663551402,0,0.00186915887850467,0.011214953271028,0.0317757009345794,0,0.00186915887850467,0.00373831775700935,0.00560747663551402,0,0,0.00186915887850467
"Croo62",6100,0,0,0,0.00186915887850467,0.803738317757009,0.0355140186915888,0.0149532710280374,0.0130841121495327,0.0672897196261682,0,0.00560747663551402,0,0.00186915887850467,0.011214953271028,0.0317757009345794,0,0.00186915887850467,0.00373831775700935,0.00560747663551402,0,0,0.00186915887850467
"Croo63",6200,0,0,0,0.00209074720920774,0.810108982264722,0.0314167329479258,0.0147052431806027,0.0144107044096698,0.0624689144087703,0.000224526054784357,0.0058231895180545,0,0.00164169509963902,0.0100746966526185,0.0330729159539036,0.000449052109568715,0.00276432537356081,0.00418149441841548,0.00492508529891707,0,0,0.00164169509963902
"Croo64",6300,0,0,0,0.00257246097160571,0.823958252933664,0.0225095900269194,0.0141660522079186,0.0172946006273592,0.0519889030666008,0.000712626173880786,0.00629213056705556,0,0.00114720862384414,0.00759587791694561,0.0358929486046084,0.00142525234776157,0.00471033949324807,0.00514492194321142,0.00344162587153241,0,0,0.00114720862384414
"Croo65",6400,0,0,0,0.00305417473400368,0.837807523602606,0.013602447105913,0.0136268612352345,0.0201784968450486,0.0415088917244313,0.00120072629297722,0.00676107161605661,0,0.000652722148049251,0.00511705918127272,0.0387129812553132,0.00240145258595443,0.00665635361293533,0.00610834946800736,0.00195816644414775,0,0,0.000652722148049251
"Croo66",6500,0,0,0,0.00353588849640165,0.851656794271548,0.00469530418490656,0.0130876702625504,0.0230623930627379,0.0310288803822618,0.00168882641207364,0.00723001266505767,0,0.000158235672254364,0.00263824044559983,0.041533013906018,0.00337765282414729,0.00860236773262259,0.00707177699280331,0.000474707016763091,0,0,0.000158235672254364
"Croo67",6600,0,0,0,0.003690036900369,0.856088560885609,0.0018450184501845,0.0129151291512915,0.0239852398523985,0.0276752767527675,0.0018450184501845,0.00738007380073801,0,0,0.0018450184501845,0.0424354243542435,0.003690036900369,0.00922509225092251,0.00738007380073801,0,0,0,0
"Croo68",6700,0,0,0,0.003690036900369,0.856088560885609,0.0018450184501845,0.0129151291512915,0.0239852398523985,0.0276752767527675,0.0018450184501845,0.00738007380073801,0,0,0.0018450184501845,0.0424354243542435,0.003690036900369,0.00922509225092251,0.00738007380073801,0,0,0,0
"Croo69",6800,0,0,0,0.0046627030509026,0.856145327359214,0.00180424456178263,0.0130982514557395,0.0236113591442613,0.0275322079500005,0.00180424456178263,0.00721697824713054,0,0,0.00192137944259789,0.0418880745237181,0.00364753408383702,0.00937262745135895,0.00725602320740229,3.90449602717529e-05,0,0,0
"Croo70",6900,0,0,0,0.0168210299325725,0.856854908279282,0.00129457095675929,0.015387280261339,0.0189378502925454,0.0257438479154133,0.00129457095675929,0.00517828382703716,0,0,0.00287589184776528,0.0350462016421503,0.00311624887718725,0.0112168174568144,0.00570539079070583,0.000527106963668664,0,0,0
"Croo71",7000,0,0,0,0.0289793568142424,0.85756448919935,0.000784897351735948,0.0176763090669386,0.0142643414408296,0.0239554878808261,0.000784897351735948,0.00313958940694379,0,0,0.00383040425293268,0.0282043287605826,0.00258496367053747,0.0130610074622699,0.00415475837400937,0.00101516896706558,0,0,0
"Croo72",7100,0,0,0,0.0411376836959124,0.858274070119418,0.000275223746712605,0.0199653378725381,0.00959083258911382,0.0221671278462389,0.000275223746712605,0.00110089498685042,0,0,0.00478491665810007,0.0213624558790148,0.0020536784638877,0.0149051974677254,0.00260412595731291,0.00150323097046249,0,0,0
"Croo73",7200,0,0,0,0.0477031802120141,0.858657243816254,0,0.0212014134275618,0.00706713780918728,0.0212014134275618,0,0,0,0,0.00530035335689046,0.0176678445229682,0.00176678445229682,0.0159010600706714,0.00176678445229682,0.00176678445229682,0,0,0
"Croo74",7300,0,0,0,0.0477031802120141,0.858657243816254,0,0.0212014134275618,0.00706713780918728,0.0212014134275618,0,0,0,0,0.00530035335689046,0.0176678445229682,0.00176678445229682,0.0159010600706714,0.00176678445229682,0.00176678445229682,0,0,0
"Croo75",7400,0,0,0,0.0477031802120141,0.858657243816254,0,0.0212014134275618,0.00706713780918728,0.0212014134275618,0,0,0,0,0.00530035335689046,0.0176678445229682,0.00176678445229682,0.0159010600706714,0.00176678445229682,0.00176678445229682,0,0,0
"Croo76",7500,0,0,0,0.0420825638124113,0.866866143055417,0,0.018703361694405,0.0072397847293116,0.0239310820165233,0,0,0,0,0.00467584042360125,0.0159882670778081,0.00155861347453375,0.0146307197695097,0.00196074580700439,0.00175967964076907,0,0.000603198498705959,0
"Croo77",7600,0,0,0,0.0276707268903526,0.887914602643012,0,0.0122981008401567,0.00768246913988678,0.0309302322446297,0,0,0,0,0.00307452521003918,0.0116816582440644,0.00102484173667973,0.0113734369460183,0.00245808261394688,0.0017414621753133,0,0.00214986131590072,0
"Croo78",7700,0,0,0,0.013258889968294,0.908963062230607,0,0.00589283998590843,0.00812515355046196,0.037929382472736,0,0,0,0,0.00147320999647711,0.00737504941032068,0.000491069998825702,0.00811615412252681,0.00295541942088936,0.00172324470985753,0,0.00369652413309549,0
"Croo79",7800,0,0,0,0,0.928327645051195,0,0,0.00853242320819113,0.0443686006825939,0,0,0,0,0,0.00341296928327645,0,0.00511945392491468,0.00341296928327645,0.00170648464163823,0,0.00511945392491468,0
"Croo80",7900,0,0,0,0,0.928327645051195,0,0,0.00853242320819113,0.0443686006825939,0,0,0,0,0,0.00341296928327645,0,0.00511945392491468,0.00341296928327645,0.00170648464163823,0,0.00511945392491468,0
"Croo81",8000,0,0,0,0,0.928327645051195,0,0,0.00853242320819113,0.0443686006825939,0,0,0,0,0,0.00341296928327645,0,0.00511945392491468,0.00341296928327645,0.00170648464163823,0,0.00511945392491468,0
"Croo82",8100,0,0,0,0,0.928327645051195,0,0,0.00853242320819113,0.0443686006825939,0,0,0,0,0,0.00341296928327645,0,0.00511945392491468,0.00341296928327645,0.00170648464163823,0,0.00511945392491468,0
"Croo83",8200,0,0,0,0,0.922207029502371,0,0,0.0104119730349861,0.0444746567856732,0,0,0,0,0.000345271535580524,0.00520060382073603,0,0.00728299842773325,0.00381951767841393,0.0017371230714167,0,0.00452082614308906,0
"Croo84",8300,0,0,0,0,0.911833104843349,0,0,0.01359765070752,0.0446544128925873,0,0,0,0,0.000930477528089888,0.00823049286727768,0,0.0109500230087817,0.00450858275491813,0.00178905261341412,0,0.00350620278406258,0
"Croo85",8400,0,0,0,0,0.901459180184326,0,0,0.0167833283800539,0.0448341689995015,0,0,0,0,0.00151568352059925,0.0112603819138193,0,0.0146170475898301,0.00519764783142233,0.00184098215541154,0,0.00249157942503611,0
"Croo86",8500,0,0,0,0,0.896017864990092,0,0.000111342559301511,0.0182878937363851,0.0449375650247583,5.56712796507555e-05,0,0,0,0.00186775926939403,0.0130743148857582,0,0.0163087919076895,0.0056032778081821,0.00186775926939403,0,0.00186775926939403,0
"Croo87",8600,0,0,0,0,0.900508703579939,0,0.000675205199080033,0.0160662326987558,0.0449058873483663,0.000337602599540016,0,0,0,0.00184294508955359,0.0129006156268752,0,0.0135480824101222,0.00552883526866078,0.00184294508955359,0,0.00184294508955359,0
"Croo88",8700,0,0,0,0,0.904031919467338,0,0.00111757465214171,0.0143232639174042,0.0448810351319022,0.000558787326070855,0,0,0,0.00182347751999002,0.0127643426399301,0,0.0113822117452725,0.00547043255997006,0.00182347751999002,0,0.00182347751999002,0
"Croo89",8800,0,0,0,0,0.908230425752723,0,0.00164473250692554,0.0122462224820762,0.0448514195220828,0.000822366253462768,0,0,0,0.00180027862563155,0.0126019503794209,0,0.00880121134951907,0.00540083587689466,0.00180027862563155,0,0.00180027862563155,0
"Croo90",8900,0,0,0,0,0.917458149095142,0,0.00196705188099336,0.00953308174182427,0.0423709568273458,0.000983525940496681,0,0,0,0.00160947720460656,0.0120738186303346,0,0.00563356137698889,0.00482843161381967,0.00160947720460656,0,0.00193246848384202,0
"Croo91",9000,0,0,0,0,0.928335989918745,0,0.00203619673499192,0.0069522246830402,0.0387019950064582,0.00101809836749596,5.95427963849017e-05,0,0,0.00133815284485381,0.0111700747277962,0,0.00288049029622063,0.00401445853456142,0.00133815284485381,0,0.00215462324459746,0
"Croo92",9100,0,0,0,0,0.942882030026713,0,0.00161894330569029,0.00447156463289952,0.0326649037943353,0.000809471652845147,0.000272195640616693,0,0,0.00090253713916906,0.00937119264261248,0,0.00083758937691522,0.00270761141750718,0.00090253713916906,0,0.00255942323152739,0
"Croo93",9200,0,0,0,0,0.953270239755099,0,0.00112148659278355,0.00310787917944991,0.02785026105609,0.000560743296391773,0.000452488687782806,0,0,0.000560743296391773,0.00794181498821169,0,0,0.00168222988917532,0.000560743296391773,0,0.00289136996223198,0
"Croo94",9300,0,0,0,0,0.959557402080095,0,0.000657682996795545,0.00261532502977401,0.024525825758185,0.000328841498397772,0.000584795321637427,0,0,0.000328841498397772,0.00695868714687355,0,0,0.000986524495193317,0.000328841498397772,0,0.00312723267625331,0
"Croo95",9400,0,0,0,0,0.963791133758491,0,0.000291555331735301,0.00245303744385838,0.0214776517927216,0.00014577766586765,0.000722692197288216,0,0,0.00014577766586765,0.00693034328412181,0,0.000443838930364436,0.000437332997602951,0.00014577766586765,0,0.00301508126621359,0
"Croo96",9500,0,0,0,0,0.966826633834945,0,0,0.00243972546925669,0.0188656762250035,0,0.000832231332099092,0,0,0,0.00725580142246205,0,0.000972769251663724,0,0,0,0.00280716246456991,0
"Croo97",9600,0,0,0,0,0.965175736147469,0,0,0.00308462208286192,0.0180266752999994,0,0.000729197294913261,0,0,0,0.00898997490883238,0,0.00164766722029292,0,0,0,0.00234612704563122,0
"Croo98",9700,0,0,0,0,0.950636552061694,0,0,0.0036018005662543,0.0197174169478164,0,0.00376004790977782,0,0,0,0.0183402247980998,0,0.00230665764716987,0,0,0,0.00163730006918839,0
"Croo99",9800,0,0,0,0,0.928994730943338,0,0,0.00398970501590624,0.0229058577343618,0,0.00856288454810841,0,0,0,0.0318200773011246,0,0.00289659566434887,0,0,0,0.000830148792812241,0
"Croo100",9900,0,0,0,0,0.900779363301497,0,0,0.00370941411209868,0.0285051877688698,0,0.0154109456364444,0,0,0,0.0484739258064824,0,0.00278206058407401,0,0,0,0.00033910279053338,0
"Croo101",10000,0,0,0,0,0.869336497260334,0,0,0.00310228504879322,0.0352831621824576,0,0.0232628736678969,0,0,0,0.0666884680539236,0,0.00232671378659492,0,0,0,0,0
"Croo102",10100,0,0,0,0,0.845505567639249,0,0,0.0020983093048472,0.041263834893706,0,0.0296537730272093,0,0,0,0.0799047831563529,0,0.0015737319786354,0,0,0,0,0
"Croo103",10200,0,0,0,0,0.827775356001162,0,0,0.00135135135135135,0.0457134553908747,0,0.0344086021505376,0,0,0,0.0897377215925603,0,0.00101351351351351,0,0,0,0,0
"Croo104",10300,0,0,0,0,0.799882807070745,0,0,0.000176263219741481,0.0527134427555185,0,0.0418887330528284,0,0,0,0.10520655648636,0,0.00013219741480611,0,0,0,0,0
"Croo105",10400,0,0,0,0,0.795698924731183,0,0,0,0.0537634408602151,0,0.043010752688172,0,0,0,0.10752688172043,0,0,0,0,0,0,0
"Croo106",10500,0,0,0,0,0.795698924731183,0,0,0,0.0537634408602151,0,0.043010752688172,0,0,0,0.10752688172043,0,0,0,0,0,0,0
"Croo107",10600,0,0,0,0,0.795698924731183,0,0,0,0.0537634408602151,0,0.043010752688172,0,0,0,0.10752688172043,0,0,0,0,0,0,0
"Jay 1",0,0.0133191700118157,0.0109520822729897,0.0011943804447852,0.00925945798641038,0.2441156086956,0.143416220903176,0.0331778244729981,0.0210256827060205,0.400625014005419,0.000318395551748812,0.00545697912523259,0.000318395551748812,0.000438446668525157,0.00477933866716866,0.0407396591825211,0.00952214181472142,0.0137429826965886,0.0297163227583275,0.00453923643361597,0.00306640134763433,0.00852338047286692,0.00175287823008671
"Jay 2",100,0.0126316555624154,0.00943952527422083,0.00111400184973929,0.0100750506726085,0.252440752044002,0.13504410506099,0.0340796029289276,0.0196419797516261,0.405353554992619,0.000412612664806613,0.00535502630930529,0.000412612664806613,0.000485126684978805,0.00499373576900703,0.0389040361884154,0.0095248163092618,0.0139609113731178,0.0290769288267399,0.00484870772866265,0.00258929423977685,0.00794432054908214,0.00167164255489029
"Jay 3",200,0.0120210413379513,0.00769498693502074,0.00118207959228244,0.0109531051678695,0.263416084634827,0.129124361071016,0.0348058532051264,0.0184566019242131,0.406434663648007,0.000557636591689817,0.0051560306867098,0.000557636591689817,0.000497207617862264,0.00530895804551406,0.0369014699353671,0.00909429484259105,0.0140726774399901,0.0275895057472139,0.00532361279724949,0.00210502862984095,0.007181406919611,0.00156575663835731
"Jay 4",300,0.0116569968245895,0.00575072871170616,0.00182709259924421,0.0115756334984303,0.279276270079023,0.134331812613338,0.0344987924585785,0.0183494760740225,0.395045577787684,0.000825871656158261,0.00469515485716783,0.000825871656158261,0.000390281248429519,0.00591122474124595,0.0346454746178489,0.00735553495601363,0.0139492880320768,0.0236615246015996,0.00614518638118539,0.00180089613889225,0.00601813661442156,0.00146317385218596
"Jay 5",400,0.0104954715453847,0.00447758318328318,0.00264162346269669,0.0112619804435107,0.288096170861768,0.140694375823711,0.0335937514889285,0.0183190147568378,0.388980552872364,0.000987252931915299,0.00438020805764973,0.000987252931915299,0.000331126655320893,0.00650510477990711,0.0316614973136722,0.00630178024302791,0.0145851767141922,0.0207740355534843,0.00643748203052302,0.00176379154708094,0.00512010564291261,0.00160466115991349
"Jay 6",500,0.00862723593259291,0.00280175068197134,0.00394858516783837,0.0104008734818028,0.301785226468488,0.149120593408939,0.0328713015712609,0.0188066289776699,0.380645935951387,0.00108897718737129,0.00373092477955099,0.00108897718737129,0.00022815328582214,0.0072980085341298,0.0271188021309452,0.00473576875841395,0.0160446223356281,0.0156475855087175,0.00662543356805498,0.00173907348028798,0.00382192393168677,0.00182361767006955
"Jay 7",600,0.00719265618080801,0.00200192202304233,0.00530518702167518,0.00907019641950555,0.310993263495002,0.162374252661831,0.0316988013266724,0.0201573257338772,0.369268509785712,0.00112877235053265,0.00311726512360686,0.00112877235053265,9.34657383361948e-05,0.0079581390181981,0.0236839297440048,0.00312861041062434,0.017382180166407,0.0107618965380082,0.00663712103316965,0.00198547720847717,0.00285331272316343,0.00207894294681336
"Jay 8",700,0.00653270715913404,0.00236214751284512,0.00570332924195757,0.00729279969500878,0.313869058257032,0.173450690984107,0.0312408016148677,0.0206669889251477,0.361136956146409,0.00113690143319311,0.0026345821564436,0.00130791619943361,0,0.00841682692726014,0.0237335759226233,0.00220048954578888,0.0174029835851787,0.00764998926489302,0.00616170150003463,0.00210282425935354,0.00238086111121366,0.00261586855807506
"Jay 9",800,0.00637610831494245,0.00313240789652937,0.00523437854483318,0.00603572623396452,0.312976940516488,0.172511213974891,0.0324413948006617,0.0202912694856121,0.363184477313733,0.00100281044180967,0.00234193311319091,0.00137039390487834,0,0.00843814024495405,0.0255254551079707,0.00241060182709016,0.0170920573055921,0.0067982383939948,0.00541448363241832,0.00194762793672597,0.00242396268378829,0.00305037832593199
"Jay 10",900,0.00716089916500506,0.00353708504144236,0.00423255305798096,0.00573668126570486,0.310508832944891,0.163925353022931,0.0335818497644947,0.0197492816801005,0.37317850938349,0.000896623345468328,0.00220832879162959,0.00156014815631015,0,0.0079337006346943,0.0287927293508515,0.00237879576951454,0.0162121966386581,0.00646475142695869,0.00490460327064854,0.00154480398078776,0.00237879576951454,0.00311347753892367
"Jay 11",1000,0.00791359899796644,0.003872559341859,0.00306214574109267,0.00520927417809052,0.305105742650114,0.157274560792214,0.0335656398490723,0.0186505986278806,0.385953132141521,0.000925494113619587,0.00220643252073592,0.00202509876924269,0,0.00746264124695337,0.0326183082067396,0.00210579842686209,0.0147780392860216,0.00637944337296183,0.00435434460371914,0.00110682786511282,0.00210579842686209,0.00332452084135888
"Jay 12",1100,0.00866629883092783,0.00420803364227563,0.00189173842420437,0.00468186709047619,0.299702652355338,0.150623768561496,0.03354942993365,0.0175519155756607,0.398727754899552,0.000954364881770845,0.00220453624984226,0.00249004938217523,0,0.00699158185921244,0.0364438870626278,0.00183280108420964,0.0133438819333851,0.00629413531896497,0.00380408593678974,0.00066885174943787,0.00183280108420964,0.00353556414379408
"Jay 13",1200,0.00924560272665538,0.00425656079646634,0.00100244225022918,0.00441032019663045,0.291273970071816,0.13800673929973,0.0331088198022597,0.0174172149593461,0.421357630263007,0.000825247374394552,0.00227191863093418,0.00276301858858567,0,0.00601908845884329,0.0390119726994743,0.00149354220788067,0.0131606541628798,0.00597221750750224,0.00320919891891657,0.00033414741674306,0.00149354220788067,0.003366151459825
"Jay 14",1300,0.00939824653705498,0.0039516859048436,0.000522395556767462,0.0041517633019114,0.282173339215439,0.127636281127626,0.031544045743897,0.0179205054828062,0.443672015136014,0.000714673360937036,0.00253173318626807,0.00294992412457971,0,0.00513723966413466,0.0399290179117278,0.00103234942285629,0.0137241184372235,0.00570783656846265,0.00291085065684491,0.000204719494848213,0.00115469999322586,0.00303255917253116
"Jay 15",1400,0.00937832593995893,0.00329754258168492,0,0.00345437663633124,0.282472105556727,0.130099947116862,0.0295707445490566,0.019149786983528,0.441498646079127,0.00078106787929526,0.00319472065456236,0.00300291264621231,0,0.00547699424197684,0.0402120673836654,0.000537848907383933,0.0139064926265524,0.00565026530648071,0.00386344751982504,0.000243218971911327,0.00151072479502924,0.00269876362382968
"Jay 16",1500,0.00908606541144825,0.00247716041496729,0,0.00299061255113774,0.291276668860665,0.139867736966963,0.0283884164856154,0.0212375310744383,0.420842842660996,0.000847012112088681,0.00389612178785196,0.00266781016856595,0,0.00653786179759055,0.0385939445549878,0.000328181179245009,0.0146097231967216,0.00562697376420312,0.00555331825985552,0.000518830932843672,0.0024035049106197,0.00224968290919483
